PROJECTID,DESCRIPTION,METHODOLOGY,INDUSTRY,STDAT,ECC,S/4HANA,BTP,RAP,CAP,DATAREPLICATION,BAS,MOBILEDEVLOPMENT,GENAI,NARROWAI,NOPACK,COMPLEXITY,REGION,UI,BE,CNF,FUNAI,UX,TRANSLATION,TESTING,SPRINT0
P2597,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,0,1,0,0,3,2,100,170.6250,223,103.75,62,20,0,176,25
P2598,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,0,0,1,0,3,2,100,120.0000,310,91.25,66,15,0,127,25
P2599,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,0,0,0,1,3,2,100,120.0000,240,91.25,66.66,15,0,125,25
P2600,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,0,0,0,3,2,100,120.0000,158,110,44,15,0,124,18.75
P2601,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,0,0,0,3,2,100,120.0000,158,110,44,15,0,124,18.75
P2602,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,0,0,0,3,2,100,120.0000,158,110,44,15,0,124,18.75
P2603,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,0,0,0,3,2,100,120.0000,158,110,44,15,0,124,18.75
P2604,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,0,0,0,3,2,100,120.0000,158,110,44,15,0,124,18.75
P2605,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,0,0,0,3,2,100,120.0000,158,110,44,15,0,124,18.75
P2606,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,0,0,0,3,2,100,120.0000,158,110,44,15,0,124,18.75
P2607,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,0,0,3,2,100,170.6250,223,122.5,62,20,0,176,25
P2608,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,0,1,0,3,2,100,120.0000,310,110,66,15,0,127,25
P2609,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,0,0,1,3,2,100,120.0000,240,110,66.66,15,0,125,25
P2610,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,0,0,3,2,100,170.6250,223,122.5,62,20,0,176,25
P2611,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,0,0,3,2,100,170.6250,223,122.5,62,20,0,176,25
P2612,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,0,0,3,2,100,170.6250,223,122.5,62,20,0,176,25
P2613,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,0,0,3,2,100,170.6250,223,122.5,62,20,0,176,25
P2614,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,0,0,3,2,100,170.6250,223,122.5,62,20,0,176,25
P2615,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,0,0,3,2,100,170.6250,223,122.5,62,20,0,176,25
P2616,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,0,0,3,2,100,170.6250,223,122.5,62,20,0,176,25
P2617,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,0,0,3,2,100,170.6250,223,122.5,62,20,0,176,25
P2618,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,0,3,2,100,170.6250,417,122.5,84,20,0,179,31.25
P2619,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,0,1,3,2,100,170.6250,329,122.5,84.66,20,0,178,31.25
P2620,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,0,3,2,100,170.6250,417,122.5,84,20,0,179,31.25
P2621,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,0,3,2,100,170.6250,417,122.5,84,20,0,179,31.25
P2622,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,0,3,2,100,170.6250,417,122.5,84,20,0,179,31.25
P2623,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,0,3,2,100,170.6250,417,122.5,84,20,0,179,31.25
P2624,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,0,3,2,100,170.6250,417,122.5,84,20,0,179,31.25
P2625,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,0,3,2,100,170.6250,417,122.5,84,20,0,179,31.25
P2626,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,0,3,2,100,170.6250,417,122.5,84,20,0,179,31.25
P2627,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,0,3,2,100,170.6250,417,122.5,84,20,0,179,31.25
P2628,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,0,3,2,100,170.6250,417,122.5,84,20,0,179,31.25
P2629,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,1,3,2,100,170.6250,603,122.5,106.66,20,0,183,43.75
P2630,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,1,3,2,100,170.6250,603,122.5,106.66,20,0,183,43.75
P2631,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,1,3,2,100,170.6250,603,122.5,106.66,20,0,183,43.75
P2632,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,1,3,2,100,170.6250,603,122.5,106.66,20,0,183,43.75
P2633,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,1,3,2,100,170.6250,603,122.5,106.66,20,0,183,43.75
P2634,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,1,3,2,100,170.6250,603,122.5,106.66,20,0,183,43.75
P2635,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,1,3,2,100,170.6250,603,122.5,106.66,20,0,183,43.75
P2636,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,1,3,2,100,170.6250,603,122.5,106.66,20,0,183,43.75
P2637,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,1,3,2,100,170.6250,603,122.5,106.66,20,0,183,43.75
P2638,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,1,3,2,100,170.6250,603,122.5,106.66,20,0,183,43.75
P2639,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,1,3,2,100,170.6250,603,122.5,106.66,20,0,183,43.75
P2640,BEELINE,Agile,Cross,45292,1,0,0,0,0,0,0,0,0,0,3,3,1,81.0000,107,0,30,10,19,84,15
P2641,BEELINE,Agile,Cross,45292,0,1,0,0,0,0,0,0,0,0,3,3,1,103.5000,135,0,38,15,24,107,22.5
P2642,BEELINE,Agile,Cross,45292,0,0,1,0,0,0,0,0,0,0,3,3,1,0.0000,5,30,0,0,1,1,7.5
P2643,BEELINE,Agile,Cross,45292,0,0,0,1,0,0,0,0,0,0,3,3,1,0.0000,5,22.5,0,0,1,1,7.5
P2644,BEELINE,Agile,Cross,45292,0,0,0,0,1,0,0,0,0,0,3,3,1,0.0000,5,22.5,0,0,1,1,7.5
P2645,BEELINE,Agile,Cross,45292,0,0,0,0,0,1,0,0,0,0,3,3,1,0.0000,5,34.5,0,0,1,1,7.5
P2646,BEELINE,Agile,Cross,45292,0,0,0,0,0,0,1,0,0,0,3,3,1,0.0000,5,22.5,0,0,1,1,7.5
P2647,BEELINE,Agile,Cross,45292,0,0,0,0,0,0,0,1,0,0,3,3,1,126.0000,163,15,46,15,28,130,22.5
P2648,BEELINE,Agile,Cross,45292,0,0,0,0,0,0,0,0,1,0,3,3,1,0.0000,56,0,22,0,7,2,7.5
P2649,BEELINE,Agile,Cross,45292,0,0,0,0,0,0,0,0,0,1,3,3,1,0.0000,30,0,22.66,0,5,1,7.5
P2650,BEELINE,Agile,Cross,45292,1,1,0,0,0,0,0,0,0,0,3,3,1,144.0000,185,0,52,15,32,148,22.5
P2651,BEELINE,Agile,Cross,45292,1,1,0,0,0,0,0,0,0,0,3,3,1,144.0000,185,0,52,15,32,148,22.5
P2652,BEELINE,Agile,Cross,45292,1,0,1,0,0,0,0,0,0,0,3,3,1,81.0000,107,30,30,10,19,84,15
P2653,BEELINE,Agile,Cross,45292,1,0,0,1,0,0,0,0,0,0,3,3,1,81.0000,107,22.5,30,10,19,84,15
P2654,BEELINE,Agile,Cross,45292,1,0,0,0,1,0,0,0,0,0,3,3,1,81.0000,107,22.5,30,10,19,84,15
P2655,BEELINE,Agile,Cross,45292,1,0,0,0,0,1,0,0,0,0,3,3,1,81.0000,109,34.5,30,10,19,84,15
P2656,BEELINE,Agile,Cross,45292,1,0,0,0,0,0,1,0,0,0,3,3,1,81.0000,107,22.5,30,10,19,84,15
P2657,BEELINE,Agile,Cross,45292,1,0,0,0,0,0,0,1,0,0,3,3,1,166.5000,214,15,60,20,37,171,30
P2658,BEELINE,Agile,Cross,45292,1,0,0,0,0,0,0,0,1,0,3,3,1,81.0000,227,0,52,10,30,86,22.5
P2659,BEELINE,Agile,Cross,45292,1,0,0,0,0,0,0,0,0,1,3,3,1,81.0000,171,0,52.66,10,26,85,22.5
P2660,BEELINE,Agile,Cross,45292,1,1,0,0,0,0,0,0,0,0,3,3,1,144.0000,185,0,52,15,32,148,22.5
P2661,BEELINE,Agile,Cross,45292,1,1,0,0,0,0,0,0,0,0,3,3,1,144.0000,185,0,52,15,32,148,22.5
P2662,BEELINE,Agile,Cross,45292,1,1,1,0,0,0,0,0,0,0,3,3,1,144.0000,185,30,52,15,32,148,30
P2663,BEELINE,Agile,Cross,45292,1,1,0,1,0,0,0,0,0,0,3,3,1,144.0000,185,22.5,52,15,32,148,22.5
P2664,BEELINE,Agile,Cross,45292,1,1,0,0,1,0,0,0,0,0,3,3,1,144.0000,185,22.5,52,15,32,148,22.5
P2665,BEELINE,Agile,Cross,45292,1,1,0,0,0,1,0,0,0,0,3,3,1,144.0000,188,34.5,52,15,32,148,30
P2666,BEELINE,Agile,Cross,45292,1,1,0,0,0,0,1,0,0,0,3,3,1,144.0000,185,22.5,52,15,32,148,22.5
P2667,BEELINE,Agile,Cross,45292,1,1,0,0,0,0,0,1,0,0,3,3,1,204.7500,261,15,74,25,46,210,37.5
P2668,BEELINE,Agile,Cross,45292,1,1,0,0,0,0,0,0,1,0,3,3,1,144.0000,356,0,74,15,48,152,30
P2669,BEELINE,Agile,Cross,45292,1,1,0,0,0,0,0,0,0,1,3,3,1,144.0000,278,0,74.66,15,41,150,30
P2670,BEELINE,Agile,Cross,45292,1,1,1,0,0,0,0,0,0,0,3,3,1,144.0000,185,30,52,15,32,148,30
P2671,BEELINE,Agile,Cross,45292,1,1,1,0,0,0,0,0,0,0,3,3,1,144.0000,185,30,52,15,32,148,30
P2672,BEELINE,Agile,Cross,45292,1,1,1,0,0,0,0,0,0,0,3,3,1,144.0000,185,30,52,15,32,148,30
P2673,BEELINE,Agile,Cross,45292,1,1,1,1,0,0,0,0,0,0,3,3,1,144.0000,185,52.5,52,15,32,148,30
P2674,BEELINE,Agile,Cross,45292,1,1,1,0,1,0,0,0,0,0,3,3,1,144.0000,185,52.5,52,15,32,148,30
P2675,BEELINE,Agile,Cross,45292,1,1,1,0,0,1,0,0,0,0,3,3,1,144.0000,188,64.5,52,15,32,148,30
P2676,BEELINE,Agile,Cross,45292,1,1,1,0,0,0,1,0,0,0,3,3,1,144.0000,185,52.5,52,15,32,148,30
P2677,BEELINE,Agile,Cross,45292,1,1,1,0,0,0,0,1,0,0,3,3,1,204.7500,261,45,74,25,46,210,37.5
P2678,BEELINE,Agile,Cross,45292,1,1,1,0,0,0,0,0,1,0,3,3,1,144.0000,356,30,74,15,48,152,37.5
P2679,BEELINE,Agile,Cross,45292,1,1,1,0,0,0,0,0,0,1,3,3,1,144.0000,278,30,74.66,15,41,150,30
P2680,BEELINE,Agile,Cross,45292,1,1,1,1,0,0,0,0,0,0,3,3,1,144.0000,185,52.5,52,15,32,148,30
P2681,BEELINE,Agile,Cross,45292,1,1,1,1,0,0,0,0,0,0,3,3,1,144.0000,185,52.5,52,15,32,148,30
P2682,BEELINE,Agile,Cross,45292,1,1,1,1,0,0,0,0,0,0,3,3,1,144.0000,185,52.5,52,15,32,148,30
P2683,BEELINE,Agile,Cross,45292,1,1,1,1,0,0,0,0,0,0,3,3,1,144.0000,185,52.5,52,15,32,148,30
P2684,BEELINE,Agile,Cross,45292,1,1,1,1,1,0,0,0,0,0,3,3,1,144.0000,185,75,52,15,32,148,30
P2685,BEELINE,Agile,Cross,45292,1,1,1,1,0,1,0,0,0,0,3,3,1,144.0000,188,87,52,15,32,148,30
P2686,BEELINE,Agile,Cross,45292,1,1,1,1,0,0,1,0,0,0,3,3,1,144.0000,185,75,52,15,32,148,30
P2687,BEELINE,Agile,Cross,45292,1,1,1,1,0,0,0,1,0,0,3,3,1,204.7500,261,67.5,74,25,46,210,37.5
P2688,BEELINE,Agile,Cross,45292,1,1,1,1,0,0,0,0,1,0,3,3,1,144.0000,356,52.5,74,15,48,152,37.5
P2689,BEELINE,Agile,Cross,45292,1,1,1,1,0,0,0,0,0,1,3,3,1,144.0000,278,52.5,74.66,15,41,150,30
P2690,BEELINE,Agile,Cross,45292,1,1,1,1,1,0,0,0,0,0,3,3,1,144.0000,185,75,52,15,32,148,30
P2691,BEELINE,Agile,Cross,45292,1,1,1,1,1,0,0,0,0,0,3,3,1,144.0000,185,75,52,15,32,148,30
P2692,BEELINE,Agile,Cross,45292,1,1,1,1,1,0,0,0,0,0,3,3,1,144.0000,185,75,52,15,32,148,30
P2693,BEELINE,Agile,Cross,45292,1,1,1,1,1,0,0,0,0,0,3,3,1,144.0000,185,75,52,15,32,148,30
P2694,BEELINE,Agile,Cross,45292,1,1,1,1,1,0,0,0,0,0,3,3,1,144.0000,185,75,52,15,32,148,30
P2695,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,0,0,0,0,3,3,1,144.0000,188,109.5,52,15,32,148,30
P2696,BEELINE,Agile,Cross,45292,1,1,1,1,1,0,1,0,0,0,3,3,1,144.0000,185,97.5,52,15,32,148,30
P2697,BEELINE,Agile,Cross,45292,1,1,1,1,1,0,0,1,0,0,3,3,1,204.7500,261,90,74,25,46,210,37.5
P2698,BEELINE,Agile,Cross,45292,1,1,1,1,1,0,0,0,1,0,3,3,1,144.0000,356,75,74,15,48,152,37.5
P2699,BEELINE,Agile,Cross,45292,1,1,1,1,1,0,0,0,0,1,3,3,1,144.0000,278,75,74.66,15,41,150,30
P2700,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,0,0,0,0,3,3,1,144.0000,188,109.5,52,15,32,148,30
P2701,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,0,0,0,0,3,3,1,144.0000,188,109.5,52,15,32,148,30
P2702,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,0,0,0,0,3,3,1,144.0000,188,109.5,52,15,32,148,30
P2703,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,0,0,0,0,3,3,1,144.0000,188,109.5,52,15,32,148,30
P2704,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,0,0,0,0,3,3,1,144.0000,188,109.5,52,15,32,148,30
P2705,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,0,0,0,0,3,3,1,144.0000,188,109.5,52,15,32,148,30
P2706,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,0,0,0,3,3,1,144.0000,188,132,52,15,32,148,30
P2707,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,0,1,0,0,3,3,1,204.7500,266,124.5,74,25,46,211,37.5
P2708,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,0,0,1,0,3,3,1,144.0000,359,109.5,74,15,48,152,37.5
P2709,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,0,0,0,1,3,3,1,144.0000,281,109.5,74.66,15,42,150,37.5
P2710,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,0,0,0,3,3,1,144.0000,188,132,52,15,32,148,30
P2711,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,0,0,0,3,3,1,144.0000,188,132,52,15,32,148,30
P2712,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,0,0,0,3,3,1,144.0000,188,132,52,15,32,148,30
P2713,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,0,0,0,3,3,1,144.0000,188,132,52,15,32,148,30
P2714,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,0,0,0,3,3,1,144.0000,188,132,52,15,32,148,30
P2715,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,0,0,0,3,3,1,144.0000,188,132,52,15,32,148,30
P2716,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,0,0,0,3,3,1,144.0000,188,132,52,15,32,148,30
P2717,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,0,0,3,3,1,204.7500,266,147,74,25,46,211,37.5
P2718,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,0,1,0,3,3,1,144.0000,359,132,74,15,48,152,37.5
P2719,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,0,0,1,3,3,1,144.0000,281,132,74.66,15,42,150,37.5
P2720,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,0,0,3,3,1,204.7500,266,147,74,25,46,211,37.5
P2721,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,0,0,3,3,1,204.7500,266,147,74,25,46,211,37.5
P2722,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,0,0,3,3,1,204.7500,266,147,74,25,46,211,37.5
P2723,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,0,0,3,3,1,204.7500,266,147,74,25,46,211,37.5
P2724,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,0,0,3,3,1,204.7500,266,147,74,25,46,211,37.5
P2725,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,0,0,3,3,1,204.7500,266,147,74,25,46,211,37.5
P2726,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,0,0,3,3,1,204.7500,266,147,74,25,46,211,37.5
P2727,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,0,0,3,3,1,204.7500,266,147,74,25,46,211,37.5
P2728,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,0,3,3,1,204.7500,487,147,96,25,66,215,52.5
P2729,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,0,1,3,3,1,204.7500,387,147,96.66,25,58,213,45
P2730,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,0,3,3,1,204.7500,487,147,96,25,66,215,52.5
P2731,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,0,3,3,1,204.7500,487,147,96,25,66,215,52.5
P2732,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,0,3,3,1,204.7500,487,147,96,25,66,215,52.5
P2733,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,0,3,3,1,204.7500,487,147,96,25,66,215,52.5
P2734,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,0,3,3,1,204.7500,487,147,96,25,66,215,52.5
P2735,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,0,3,3,1,204.7500,487,147,96,25,66,215,52.5
P2736,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,0,3,3,1,204.7500,487,147,96,25,66,215,52.5
P2737,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,0,3,3,1,204.7500,487,147,96,25,66,215,52.5
P2738,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,0,3,3,1,204.7500,487,147,96,25,66,215,52.5
P2739,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,1,3,3,1,204.7500,689,147,118.66,25,83,219,60
P2740,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,1,3,3,1,204.7500,689,147,118.66,25,83,219,60
P2741,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,1,3,3,1,204.7500,689,147,118.66,25,83,219,60
P2742,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,1,3,3,1,204.7500,689,147,118.66,25,83,219,60
P2743,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,1,3,3,1,204.7500,689,147,118.66,25,83,219,60
P2744,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,1,3,3,1,204.7500,689,147,118.66,25,83,219,60
P2745,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,1,3,3,1,204.7500,689,147,118.66,25,83,219,60
P2746,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,1,3,3,1,204.7500,689,147,118.66,25,83,219,60
P2747,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,1,3,3,1,204.7500,689,147,118.66,25,83,219,60
P2748,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,1,3,3,1,204.7500,689,147,118.66,25,83,219,60
P2749,BEELINE,Agile,Cross,45292,1,1,1,1,1,1,1,1,1,1,3,3,1,204.7500,689,147,118.66,25,83,219,60
P2750,BEELINE,Agile,Cross,45292,1,0,0,0,0,0,0,0,0,0,3,3,10,81.0000,107,0,30,10,25,84,15
P2751,BEELINE,Agile,Cross,45292,0,1,0,0,0,0,0,0,0,0,3,3,10,103.5000,135,0,38,15,30,107,22.5
P2752,BEELINE,Agile,Cross,45292,0,0,1,0,0,0,0,0,0,0,3,3,10,0.0000,5,30,0,0,5,1,7.5
P2753,BEELINE,Agile,Cross,45292,0,0,0,1,0,0,0,0,0,0,3,3,10,0.0000,5,22.5,0,0,5,1,7.5
P2754,BEELINE,Agile,Cross,45292,0,0,0,0,1,0,0,0,0,0,3,3,10,0.0000,5,22.5,0,0,5,1,7.5
P2755,BEELINE,Agile,Cross,45292,0,0,0,0,0,1,0,0,0,0,3,3,10,0.0000,5,34.5,0,0,5,1,7.5
P2756,BEELINE,Agile,Cross,45292,0,0,0,0,0,0,1,0,0,0,3,3,10,0.0000,5,22.5,0,0,5,1,7.5
P2757,BEELINE,Agile,Cross,45292,0,0,0,0,0,0,0,1,0,0,3,3,10,126.0000,163,15,46,15,35,130,22.5
P2758,BEELINE,Agile,Cross,45292,0,0,0,0,0,0,0,0,1,0,3,3,10,0.0000,56,0,22,0,10,2,7.5
P2759,BEELINE,Agile,Cross,45292,0,0,0,0,0,0,0,0,0,1,3,3,10,0.0000,30,0,22.66,0,10,1,7.5
P2760,BEELINE,Agile,Cross,45292,1,1,0,0,0,0,0,0,0,0,3,3,10,144.0000,185,0,52,15,40,148,22.5
P2761,BEELINE,Agile,Cross,45292,1,1,0,0,0,0,0,0,0,0,3,3,10,144.0000,185,0,52,15,40,148,22.5
P2762,BEELINE,Agile,Cross,45292,1,0,1,0,0,0,0,0,0,0,3,3,10,81.0000,107,30,30,10,25,84,15
P2763,BEELINE,Agile,Cross,45292,1,0,0,1,0,0,0,0,0,0,3,3,10,81.0000,107,22.5,30,10,25,84,15
P2764,BEELINE,Agile,Cross,45292,1,0,0,0,1,0,0,0,0,0,3,3,10,81.0000,107,22.5,30,10,25,84,15
P2765,BEELINE,Agile,Cross,45292,1,0,0,0,0,1,0,0,0,0,3,3,10,81.0000,109,34.5,30,10,25,84,15
P2766,BEELINE,Agile,Cross,45292,1,0,0,0,0,0,1,0,0,0,3,3,10,81.0000,107,22.5,30,10,25,84,15
P2767,BEELINE,Agile,Cross,45292,1,0,0,0,0,0,0,1,0,0,3,3,10,166.5000,214,15,60,20,50,171,30
P2768,BEELINE,Agile,Cross,45292,1,0,0,0,0,0,0,0,1,0,3,3,10,81.0000,227,0,52,10,40,86,22.5
P2769,BEELINE,Agile,Cross,45292,1,0,0,0,0,0,0,0,0,1,3,3,10,81.0000,171,0,52.66,10,35,85,22.5
P2770,BEELINE,Agile,Cross,45292,1,1,0,0,0,0,0,0,0,0,3,3,10,144.0000,185,0,52,15,40,148,22.5
P2771,BEELINE,Agile,Cross,45292,1,1,0,0,0,0,0,0,0,0,3,3,10,144.0000,185,0,52,15,40,148,22.5
P2772,BEELINE,Agile,Cross,45292,1,1,1,0,0,0,0,0,0,0,3,3,10,144.0000,185,30,52,15,40,148,30
P2773,BEELINE,Agile,Cross,45292,1,1,0,1,0,0,0,0,0,0,3,3,10,144.0000,185,22.5,52,15,40,148,30
P2774,BEELINE,Agile,Cross,45292,1,1,0,0,1,0,0,0,0,0,3,3,10,144.0000,185,22.5,52,15,40,148,30
P2775,BEELINE,Agile,Cross,45292,1,1,0,0,0,1,0,0,0,0,3,3,10,144.0000,188,34.5,52,15,40,148,30
P2776,BEELINE,Agile,Cross,45292,1,1,0,0,0,0,1,0,0,0,3,3,10,144.0000,185,22.5,52,15,40,148,30
P2777,BEELINE,Agile,Cross,45292,1,1,0,0,0,0,0,1,0,0,3,3,10,204.7500,261,15,74,25,60,210,37.5
P2778,BEELINE,Agile,Cross,45292,1,1,0,0,0,0,0,0,1,0,3,3,10,144.0000,356,0,74,15,60,152,37.5
P2779,BEELINE,Agile,Cross,45292,1,1,0,0,0,0,0,0,0,1,3,3,10,144.0000,278,0,74.66,15,55,150,30
P2780,BEELINE,Agile,Cross,45292,1,1,1,0,0,0,0,0,0,0,3,3,10,144.0000,185,30,52,15,40,148,30
P2781,BEELINE,Agile,Cross,45292,1,1,1,0,0,0,0,0,0,0,3,3,10,144.0000,185,30,52,15,40,148,30
P2782,BEELINE,Agile,Cross,45292,1,1,1,0,0,0,0,0,0,0,3,3,10,144.0000,185,30,52,15,40,148,30
P2783,BEELINE,Agile,Cross,45292,1,1,1,1,0,0,0,0,0,0,3,3,10,144.0000,185,52.5,52,15,40,148,30
P2784,BEELINE,Agile,Cross,45292,1,1,1,0,1,0,0,0,0,0,3,3,10,144.0000,185,52.5,52,15,40,148,30
P2785,BEELINE,Agile,Cross,45292,1,1,1,0,0,1,0,0,0,0,3,3,10,144.0000,188,64.5,52,15,40,148,30
P2786,BEELINE,Agile,Cross,45292,1,1,1,0,0,0,1,0,0,0,3,3,10,144.0000,185,52.5,52,15,40,148,30
P2787,BEELINE,Agile,Cross,45292,1,1,1,0,0,0,0,1,0,0,3,3,10,204.7500,261,45,74,25,60,210,37.5
P2788,BEELINE,Agile,Cross,45292,1,1,1,0,0,0,0,0,1,0,3,3,10,144.0000,356,30,74,15,60,152,37.5
P2789,BEELINE,Agile,Cross,45292,1,1,1,0,0,0,0,0,0,1,3,3,10,144.0000,278,30,74.66,15,55,150,30
P2790,BEELINE,Agile,Cross,45292,1,1,1,1,0,0,0,0,0,0,3,3,10,144.0000,185,52.5,52,15,40,148,30
P2791,BEELINE,Agile,Cross,45292,1,1,1,1,0,0,0,0,0,0,3,3,10,144.0000,185,52.5,52,15,40,148,30
P2792,BEELINE,Agile,Cross,45292,1,1,1,1,0,0,0,0,0,0,3,3,10,144.0000,185,52.5,52,15,40,148,30
P2793,BEELINE,Agile,Cross,45292,1,1,1,1,0,0,0,0,0,0,3,3,10,144.0000,185,52.5,52,15,40,148,30
P2794,BEELINE,Agile,Cross,45292,1,1,1,1,1,0,0,0,0,0,3,3,10,144.0000,185,75,52,15,40,148,30
P2795,BEELINE,Agile,Cross,45292,1,1,1,1,0,1,0,0,0,0,3,3,10,144.0000,188,87,52,15,40,148,30
P2796,BEELINE,Agile,Cross,45292,1,1,1,1,0,0,1,0,0,0,3,3,10,144.0000,185,75,52,15,40,148,30
P2797,BEELINE,Agile,Cross,45292,1,1,1,1,0,0,0,1,0,0,3,3,10,204.7500,261,67.5,74,25,60,210,37.5
P2798,BEELINE,Agile,Cross,45292,1,1,1,1,0,0,0,0,1,0,3,3,10,144.0000,356,52.5,74,15,60,152,37.5
